srno,address,categories,city,country,latitude,longitude,name,postalCode,province,cleaned_name,is_tourist_province,rest_per_km2_province,rest_per_1000people_province,api_call_made,schools,university,hospital,park,offices,mall,all_lat_long
1243,2679 Virginia Ave,Fast Food Restaurants,Collinsville,US,36.712779,-79.907962,Burger King,24078,VA,burgerking,1,0.0048983662,0.0588187988,True,0,0,0,0,0,0,
1244,1919 Artesia Blvd,Fast Food Restaurant,Redondo Beach,US,33.873148,-118.379499,Burger King,90278,CA,burgerking,1,0.003313786,0.0337992891,True,5,0,0,3,1,0,"[[  33.87261472 -118.37956712]
 [  33.872616   -118.379574  ]
 [  33.8730045  -118.37817208]
 [  33.8734906  -118.3808454 ]
 [  33.87304707 -118.37772129]
 [  33.87058659 -118.38231467]
 [  33.873939   -118.377428  ]
 [  33.86812985 -118.379887  ]
 [  33.86939728 -118.38308238]]"
1245,700 W Broad St,Fast Food Restaurants,Falls Church,US,38.887868,-77.179847,Burger King,22046,VA,burgerking,1,0.0048983662,0.0588187988,True,4,0,0,4,5,0,"[[ 38.88902517 -77.18082012]
 [ 38.889585   -77.182465  ]
 [ 38.88831319 -77.18011888]
 [ 38.89146    -77.18557   ]
 [ 38.88638543 -77.17384507]
 [ 38.88602632 -77.1795004 ]
 [ 38.888938   -77.178821  ]
 [ 38.8868484  -77.17687775]
 [ 38.88822746 -77.18028569]
 [ 38.888173   -77.179889  ]
 [ 38.889849   -77.184022  ]
 [ 38.88746943 -77.17945058]
 [ 38.89001403 -77.1839118 ]]"
1246,1255 W Main St,Fast Food Restaurant and Burger Joint,Fremont,US,43.467121,-85.950091,Burger King,49412,MI,burgerking,0,0.003462287,0.0507207194,True,1,0,1,1,3,0,"[[ 43.46472748 -85.94711825]
 [ 43.4640199  -85.9504402 ]
 [ 43.46752687 -85.94785663]
 [ 43.4664382  -85.94525099]
 [ 43.46840142 -85.95260094]
 [ 43.4668068  -85.94480328]]"
1247,4558 Chicago Dr SW,Fast Food Restaurant,Grandville,US,42.906168,-85.773242,Burger King,49418,MI,burgerking,0,0.003462287,0.0507207194,True,0,0,0,1,0,0,[[ 42.90880203 -85.77245331]]
1248,187 N River Ave,Fast Food Restaurant and Burger Joint,Holland,US,42.803254,-86.113542,Burger King,49424,MI,burgerking,0,0.003462287,0.0507207194,True,1,0,0,1,1,0,"[[ 42.80150456 -86.11889574]
 [ 42.8013383  -86.11907475]
 [ 42.804446   -86.116869  ]]"
1249,735 Michigan Ave,Fast Food Restaurant,Holland,US,42.769895,-86.11595,Burger King,49423,MI,burgerking,0,0.003462287,0.0507207194,True,4,1,7,0,3,0,"[[ 42.77313321 -86.11909961]
 [ 42.77361274 -86.11974603]
 [ 42.76408153 -86.11157096]
 [ 42.76977035 -86.11890569]
 [ 42.770205   -86.114364  ]
 [ 42.7752255  -86.11399262]
 [ 42.76549098 -86.11880812]
 [ 42.76548322 -86.11719658]
 [ 42.76693615 -86.1172896 ]
 [ 42.7750263  -86.1131124 ]
 [ 42.7663009  -86.11756807]
 [ 42.77482224 -86.11386871]
 [ 42.77530097 -86.11731843]
 [ 42.7752255  -86.11399262]
 [ 42.76412433 -86.11742735]]"
1250,1436 E Apple Ave,Fast Food Restaurants,Muskegon,US,43.234168,-86.208448,Burger King,49442,MI,burgerking,0,0.003462287,0.0507207194,True,0,0,0,0,1,0,[[ 43.234573 -86.201649]]
1251,12427 Poway Rd,Fast Food Restaurant and Burger Joint,Poway,US,32.95136,-117.061635,Burger King,92064,CA,burgerking,1,0.003313786,0.0337992891,True,1,0,3,1,0,0,"[[  32.94983901 -117.06530958]
 [  32.95160645 -117.06102381]
 [  32.95012711 -117.06157923]
 [  32.95059611 -117.0661528 ]
 [  32.95231899 -117.06438583]]"
1252,1410 Main St,Fast Food Restaurant and Burger Joint,Ramona,US,33.038004,-116.875086,Burger King,92065,CA,burgerking,1,0.003313786,0.0337992891,True,1,0,1,0,3,1,"[[  33.03480335 -116.87577266]
 [  33.03589446 -116.88064427]
 [  33.03752815 -116.87599775]
 [  33.03683271 -116.8760281 ]
 [  33.03924199 -116.87336249]
 [  33.03959739 -116.87840691]]"
1253,677 Contra Costa Blvd,Fast Food Restaurant and Burger Joint,Pleasant Hill,US,37.973044,-122.062987,Burger King,94523,CA,burgerking,1,0.003313786,0.0337992891,True,0,0,0,1,5,8,"[[  37.97199465 -122.0668602 ]
 [  37.97351666 -122.06465431]
 [  37.97397353 -122.05880607]
 [  37.97103282 -122.06441626]
 [  37.96853585 -122.06164233]
 [  37.97303635 -122.05785109]
 [  37.969547   -122.061184  ]
 [  37.969204   -122.061345  ]
 [  37.9686634  -122.06080318]
 [  37.96862409 -122.06098164]
 [  37.9687482  -122.06135073]
 [  37.968946   -122.061105  ]
 [  37.96886576 -122.06100314]
 [  37.9691359  -122.06068039]]"
1254,300 Herkimer Rd,Fast Food Restaurant,Utica,US,43.114658,-75.205499,Burger King,13502,NY,burgerking,1,0.003998132,0.0249715884,True,0,0,1,2,0,0,"[[ 43.1133141  -75.2004216 ]
 [ 43.11211822 -75.21048552]
 [ 43.11327364 -75.20614478]]"
1255,6300 Thompson Rd,Fast Food Restaurant,Syracuse,US,43.07649,-76.088981,Burger King,13206,NY,burgerking,1,0.003998132,0.0249715884,True,0,0,0,3,5,0,"[[ 43.07753778 -76.09002304]
 [ 43.07763847 -76.09032776]
 [ 43.0789073  -76.08562931]
 [ 43.07608612 -76.08963862]
 [ 43.07835507 -76.08748913]
 [ 43.0783125  -76.08724077]
 [ 43.078494   -76.085782  ]
 [ 43.078723   -76.085626  ]]"
1256,3960 Sunrise Hwy,Fast Food Restaurant and Burger Joint,Seaford,US,40.674461,-73.485832,Burger King,11783,NY,burgerking,1,0.003998132,0.0249715884,True,1,0,0,1,1,0,"[[ 40.6736142  -73.48705328]
 [ 40.67409039 -73.48814481]
 [ 40.67003826 -73.4873451 ]]"
1257,1300 Chili Ave,Fast Food Restaurants,Rochester,US,43.138451,-77.671161,Burger King,14624,NY,burgerking,1,0.003998132,0.0249715884,True,0,0,0,0,1,0,[[ 43.13642136 -77.67322205]]
1258,4709 Sharon Rd,Fast Food Restaurant,Charlotte,US,35.147834,-80.830489,Burger King,28210,NC,burgerking,0,0.0044552097,0.0540274008,True,0,2,1,30,12,24,"[[ 35.14908137 -80.82845651]
 [ 35.14907251 -80.82845852]
 [ 35.14701095 -80.8309637 ]
 [ 35.14527256 -80.82831491]
 [ 35.15118409 -80.83306119]
 [ 35.15218732 -80.8317589 ]
 [ 35.14751262 -80.83007642]
 [ 35.14908137 -80.82845651]
 [ 35.14769931 -80.83050462]
 [ 35.14483077 -80.82567653]
 [ 35.14677609 -80.82812027]
 [ 35.14683097 -80.82807161]
 [ 35.14593496 -80.82898282]
 [ 35.14857139 -80.82533908]
 [ 35.15060377 -80.82845549]
 [ 35.15088072 -80.83226323]
 [ 35.15208435 -80.83174896]
 [ 35.14488195 -80.82546009]
 [ 35.14831561 -80.83036945]
 [ 35.148417   -80.83088   ]
 [ 35.14669184 -80.82822919]
 [ 35.14868098 -80.83300076]
 [ 35.14789435 -80.83192668]
 [ 35.14608299 -80.83071159]
 [ 35.151143   -80.832541  ]
 [ 35.150885   -80.831603  ]
 [ 35.15189304 -80.83084491]
 [ 35.148674   -80.832483  ]
 [ 35.14640234 -80.83242685]
 [ 35.14640014 -80.83243892]
 [ 35.15210507 -80.831841  ]
 [ 35.14763756 -80.83307668]
 [ 35.15132623 -80.83149121]
 [ 35.147735   -80.83088   ]
 [ 35.14610828 -80.82955305]
 [ 35.14796448 -80.82798004]
 [ 35.14789997 -80.82786898]
 [ 35.14764525 -80.82759898]
 [ 35.14760835 -80.82757959]
 [ 35.14801507 -80.8274282 ]
 [ 35.1476349  -80.82620144]
 [ 35.14359323 -80.83009371]
 [ 35.14736094 -80.82446521]
 [ 35.148606   -80.831546  ]
 [ 35.148073   -80.836044  ]
 [ 35.1518     -80.830324  ]
 [ 35.15199    -80.830275  ]
 [ 35.1503     -80.8332345 ]
 [ 35.150885   -80.831603  ]
 [ 35.151143   -80.832541  ]
 [ 35.15189304 -80.83084491]
 [ 35.151679   -80.830965  ]
 [ 35.151183   -80.83278   ]
 [ 35.15132623 -80.83149121]
 [ 35.1520611  -80.8323902 ]
 [ 35.15115211 -80.83133868]
 [ 35.15218732 -80.8317589 ]
 [ 35.152157   -80.832095  ]
 [ 35.15206225 -80.83302405]
 [ 35.15241947 -80.83232908]
 [ 35.15224965 -80.83086379]
 [ 35.15211565 -80.83110702]
 [ 35.1522311  -80.8318968 ]
 [ 35.15221658 -80.83088552]
 [ 35.15184011 -80.83302285]
 [ 35.15170638 -80.83118875]
 [ 35.152277   -80.831453  ]
 [ 35.152166   -80.83159268]
 [ 35.15194619 -80.83248434]]"
1259,477 S Main St,Fast food restaurants,Sparta,US,36.500652,-81.114914,Burger King,28675,NC,burgerking,0,0.0044552097,0.0540274008,True,1,0,0,1,2,0,"[[ 36.50312166 -81.11468646]
 [ 36.501236   -81.120125  ]
 [ 36.50465157 -81.11427165]
 [ 36.50170767 -81.11673897]]"
1260,4228 Bolivar Rd,Fast Food Restaurants,Wellsville,US,42.126094,-77.969647,Burger King,14895,NY,burgerking,1,0.003998132,0.0249715884,True,0,0,0,0,1,0,[[ 42.12441469 -77.97368934]]
1261,5085 220th Ave,Fast Food Restaurant and Burger Joint,Reed City,US,43.888913,-85.522816,Burger King,49677,MI,burgerking,0,0.003462287,0.0507207194,True,0,0,0,1,0,0,[[ 43.88597008 -85.52596807]]
1262,4011 Club Rd,Fast Food Restaurant,Indian River,US,45.404902,-84.610919,Burger King,49749,MI,burgerking,0,0.003462287,0.0507207194,True,0,0,0,0,2,0,"[[ 45.40716371 -84.61261409]
 [ 45.40716803 -84.61276553]]"
1263,2504 N Us Highway 31 N,Fast Food Restaurant,Traverse City,US,44.745917,-85.534544,Burger King,49686,MI,burgerking,0,0.003462287,0.0507207194,True,0,0,0,1,0,0,[[ 44.74691091 -85.53104001]]
1264,3623 Palisades Center Dr,Fast Food Restaurant and Burger Joint,West Nyack,US,41.094497,-73.953459,Burger King,10994,NY,burgerking,1,0.003998132,0.0249715884,True,0,0,0,6,2,24,"[[ 41.09729109 -73.95636858]
 [ 41.09862515 -73.95534113]
 [ 41.09753281 -73.95754527]
 [ 41.09700254 -73.95557143]
 [ 41.0974684  -73.95696554]
 [ 41.09413773 -73.9496757 ]
 [ 41.09762079 -73.95736504]
 [ 41.09774997 -73.9495718 ]
 [ 41.09729109 -73.95636858]
 [ 41.09503883 -73.95269752]
 [ 41.0982531  -73.9533091 ]
 [ 41.09698873 -73.95558094]
 [ 41.09682049 -73.95476713]
 [ 41.09685441 -73.95615621]
 [ 41.09781789 -73.95663989]
 [ 41.09753281 -73.95754527]
 [ 41.09751161 -73.95867366]
 [ 41.097079   -73.954947  ]
 [ 41.09762331 -73.95740698]
 [ 41.0973012  -73.9563111 ]
 [ 41.09767734 -73.95728242]
 [ 41.09792619 -73.9580531 ]
 [ 41.096664   -73.955265  ]
 [ 41.09754    -73.95359903]
 [ 41.09730548 -73.95703691]
 [ 41.0975923  -73.95729502]
 [ 41.09760913 -73.95723869]
 [ 41.09872111 -73.95838075]
 [ 41.09692583 -73.95500821]
 [ 41.09762079 -73.95736504]
 [ 41.0972057  -73.95618439]
 [ 41.09805464 -73.95890951]]"
1265,1175 S Arlington St,Fast Food Restaurant and Burger Joint,Akron,US,41.040248,-81.490901,Burger King,44306,OH,burgerking,0,0.007757798,0.0702343191,True,0,0,0,0,2,0,"[[ 41.03833467 -81.49082948]
 [ 41.040143   -81.497445  ]]"
1266,604 Bailey Rd,Fast Food Restaurant,Pittsburg,US,38.01659,-121.942023,Burger King,94565,CA,burgerking,1,0.003313786,0.0337992891,True,0,0,0,1,1,0,"[[  38.01750182 -121.93914217]
 [  38.01759757 -121.94313085]]"
1267,765 N Lake Ave,Fast Food,Pasadena,US,34.159074,-118.132842,Burger King,91104,CA,burgerking,1,0.003313786,0.0337992891,True,1,0,0,4,3,0,"[[  34.15753253 -118.13857476]
 [  34.15447176 -118.131444  ]
 [  34.1553653  -118.1313725 ]
 [  34.154827   -118.131614  ]
 [  34.1547448  -118.1314234 ]
 [  34.16182038 -118.13177794]
 [  34.16349096 -118.13288912]
 [  34.16223424 -118.13302672]]"
1268,8030 Van Nuys Blvd,Fast Food Restaurant,Panorama City,US,34.216946,-118.44812,Burger King,91402,CA,burgerking,1,0.003313786,0.0337992891,True,5,0,1,2,3,2,"[[  34.21674503 -118.44984266]
 [  34.21983528 -118.44859173]
 [  34.21763611 -118.45228577]
 [  34.217125   -118.450359  ]
 [  34.21888314 -118.45287128]
 [  34.21347015 -118.44995499]
 [  34.2196579  -118.44857788]
 [  34.21405407 -118.44708206]
 [  34.2163919  -118.44838365]
 [  34.217412   -118.4488132 ]
 [  34.22117911 -118.44931153]
 [  34.214361   -118.449022  ]
 [  34.22211108 -118.4495917 ]]"
1269,13609 E Manning Ave,Fast Food Restaurant,Parlier,US,36.604872,-119.545881,Burger King,93648,CA,burgerking,1,0.003313786,0.0337992891,True,0,0,0,0,0,0,
1270,2734 N Tustin St,Fast Food Restaurant,Orange,US,33.833925,-117.837645,Burger King,92865,CA,burgerking,1,0.003313786,0.0337992891,True,0,0,2,5,3,0,"[[  33.8300178  -117.8374142 ]
 [  33.829889   -117.83757   ]
 [  33.83669912 -117.83798568]
 [  33.83611139 -117.83862102]
 [  33.834451   -117.837498  ]
 [  33.83375571 -117.83598186]
 [  33.83228507 -117.83418641]
 [  33.83068844 -117.83348675]
 [  33.83633041 -117.83667755]
 [  33.830764   -117.833791  ]]"
1271,7200 Bancroft Ave,Fast Food Restaurants,Oakland,US,37.766263,-122.177453,Burger King,94605,CA,burgerking,1,0.003313786,0.0337992891,True,2,0,0,0,0,4,"[[  37.76530004 -122.17873943]
 [  37.768459   -122.176421  ]
 [  37.768981   -122.176462  ]
 [  37.76814875 -122.17788006]
 [  37.76882556 -122.17686942]
 [  37.76855977 -122.17678073]]"
1272,1541 E 12th St,Fast Food Restaurant,Oakland,US,37.787465,-122.245885,Burger King,94606,CA,burgerking,1,0.003313786,0.0337992891,True,3,0,0,2,0,0,"[[  37.790006   -122.243736  ]
 [  37.790293   -122.243491  ]
 [  37.78896259 -122.24930052]
 [  37.78970509 -122.24094111]
 [  37.790179   -122.242437  ]]"
1273,409 Old Country Rd,Fast food restaurants,Westbury,US,40.746101,-73.599762,Burger King,11590,NY,burgerking,1,0.003998132,0.0249715884,True,0,1,0,4,6,5,"[[ 40.742023   -73.599904  ]
 [ 40.74979011 -73.59966676]
 [ 40.74780648 -73.60268049]
 [ 40.74869723 -73.6034891 ]
 [ 40.74402122 -73.60485187]
 [ 40.74414861 -73.60222982]
 [ 40.74393088 -73.60178706]
 [ 40.749681   -73.604606  ]
 [ 40.74957951 -73.60456436]
 [ 40.74443425 -73.59370221]
 [ 40.74608    -73.6006    ]
 [ 40.74594004 -73.59486512]
 [ 40.7452484  -73.59455326]
 [ 40.74524294 -73.59408173]
 [ 40.745845   -73.594771  ]
 [ 40.74639368 -73.60239658]]"
1274,580 Hegenberger Rd,Fast Food Restaurants,Oakland,US,37.745081,-122.195946,Burger King,94621,CA,burgerking,1,0.003313786,0.0337992891,True,1,1,0,1,6,0,"[[  37.7428755  -122.19999433]
 [  37.74408617 -122.2026756 ]
 [  37.74798176 -122.19696175]
 [  37.74192896 -122.19281611]
 [  37.74717834 -122.19309323]
 [  37.74072071 -122.19896801]
 [  37.74267525 -122.19954993]
 [  37.7424206  -122.19991557]
 [  37.745987   -122.201999  ]]"
1275,6060 Lankershim Blvd,Fast Food,North Hollywood,US,34.18086,-118.384269,Burger King,91606,CA,burgerking,1,0.003313786,0.0337992891,True,2,0,0,2,0,0,"[[  34.17824017 -118.37988961]
 [  34.17850971 -118.38303924]
 [  34.18379558 -118.38424558]
 [  34.17790863 -118.38210354]]"
1276,812 N Cedar St,Fast Food Restaurant and Burger Joint,Kalkaska,US,44.741251,-85.174427,Burger King,49646,MI,burgerking,0,0.003462287,0.0507207194,True,0,0,0,0,0,0,
1277,1800 S Garfield Ave,Fast Food Restaurant,Traverse City,US,44.736267,-85.595371,Burger King,49686,MI,burgerking,0,0.003462287,0.0507207194,True,0,0,0,0,1,1,"[[ 44.7351443  -85.59792237]
 [ 44.73628674 -85.59470806]]"
1278,826 Central Park Ave,Fast food restaurants,Yonkers,US,40.929359,-73.857666,Burger King,10704,NY,burgerking,1,0.003998132,0.0249715884,True,0,0,0,2,4,9,"[[ 40.9246691  -73.8578032 ]
 [ 40.93150243 -73.85672738]
 [ 40.93358    -73.8542    ]
 [ 40.92808705 -73.85382621]
 [ 40.92757523 -73.85297835]
 [ 40.926794   -73.85658   ]
 [ 40.92701874 -73.8546145 ]
 [ 40.9276239  -73.8558481 ]
 [ 40.9260198  -73.8551857 ]
 [ 40.92814156 -73.85416973]
 [ 40.92703204 -73.85328787]
 [ 40.92648374 -73.85361671]
 [ 40.926973   -73.853384  ]
 [ 40.92672822 -73.85336343]
 [ 40.92795418 -73.85114751]]"
1279,519 Avon Belden Rd,Fast Food Restaurant,Avon Lake,US,41.492155,-82.018983,Burger King,44012,OH,burgerking,0,0.007757798,0.0702343191,True,1,0,1,1,2,0,"[[ 41.49470457 -82.01957591]
 [ 41.49166595 -82.01970594]
 [ 41.49503969 -82.02227854]
 [ 41.49408169 -82.01819658]
 [ 41.493933   -82.016294  ]]"
1280,949 E State St,Fast Food Restaurant,Athens,US,39.336855,-82.067974,Burger King,45701,OH,burgerking,0,0.007757798,0.0702343191,True,0,1,0,0,4,2,"[[ 39.33689342 -82.06403062]
 [ 39.33728477 -82.07131773]
 [ 39.33591144 -82.07218945]
 [ 39.3368155  -82.0719092 ]
 [ 39.33599027 -82.07307994]
 [ 39.3368155  -82.0719092 ]
 [ 39.336185   -82.071     ]]"
1281,3196 Manchester Rd,Fast Food Restaurants,Akron,US,41.012335,-81.55407,Burger King,44319,OH,burgerking,0,0.007757798,0.0702343191,True,4,0,0,0,0,0,"[[ 41.01510144 -81.55131629]
 [ 41.00688134 -81.55361424]
 [ 41.00929798 -81.54883079]
 [ 41.00781132 -81.55354996]]"
1282,13400 Rosecrans Ave,Fast Food Restaurant,Norwalk,US,33.902,-118.04631,Burger King,90650,CA,burgerking,1,0.003313786,0.0337992891,True,0,0,1,0,3,0,"[[  33.90252456 -118.04497541]
 [  33.897146   -118.046051  ]
 [  33.90248895 -118.04888427]
 [  33.897784   -118.04845   ]]"
1283,1250 S 11th St,Fast Food Restaurant and Burger Joint,Niles,US,41.814011,-86.248151,Burger King,49120,MI,burgerking,0,0.003462287,0.0507207194,True,0,0,0,0,0,0,
1284,6100 Sawyer Rd,Fast Food Restaurant,Sawyer,US,41.88555,-86.59953,Burger King,49125,MI,burgerking,0,0.003462287,0.0507207194,True,0,0,0,0,1,0,[[ 41.88568939 -86.59311712]]
1285,1500 Michigan Ave W,Fast Food Restaurant,Battle Creek,US,42.344969,-85.232436,Burger King,49037,MI,burgerking,0,0.003462287,0.0507207194,True,0,0,0,0,0,0,
1286,3121 E Saginaw St,fast food restaurant,Lansing,US,42.740864,-84.508498,Burger King,48912,MI,burgerking,0,0.003462287,0.0507207194,True,1,1,0,1,7,0,"[[ 42.74013675 -84.50807823]
 [ 42.742177   -84.506842  ]
 [ 42.73832246 -84.50663588]
 [ 42.74173315 -84.51285481]
 [ 42.737643   -84.509254  ]
 [ 42.74281085 -84.50482613]
 [ 42.7438195  -84.5117656 ]
 [ 42.7436142  -84.51187134]
 [ 42.74090896 -84.51594908]
 [ 42.74143544 -84.50224481]]"
1287,2464 Cedar St,Fast Food Restaurant,Holt,US,42.65392,-84.531746,Burger King,48842,MI,burgerking,0,0.003462287,0.0507207194,True,0,0,0,1,2,0,"[[ 42.65808378 -84.53218416]
 [ 42.654523   -84.531849  ]
 [ 42.65314497 -84.52892829]]"
1288,2584 Airport Rd,Fast Food Restaurant,Jackson,US,42.27115,-84.453044,Burger King,49202,MI,burgerking,0,0.003462287,0.0507207194,True,0,0,0,1,0,0,[[ 42.27113817 -84.45159921]]
1289,2184 E Grand River Ave,Fast Food Restaurant,Howell,US,42.600212,-83.910781,Burger King,48843,MI,burgerking,0,0.003462287,0.0507207194,True,1,0,0,0,2,0,"[[ 42.601593   -83.915264  ]
 [ 42.597613   -83.908597  ]
 [ 42.59775    -83.90795293]]"
1290,1580 W Lake Lansing Rd,Fast Food Restaurant,East Lansing,US,42.760822,-84.50492,Burger King,48823,MI,burgerking,0,0.003462287,0.0507207194,True,1,1,1,2,5,0,"[[ 42.75791652 -84.50747883]
 [ 42.762984   -84.507259  ]
 [ 42.7577     -84.503224  ]
 [ 42.7587471  -84.50335693]
 [ 42.76402213 -84.50755074]
 [ 42.76320684 -84.50459566]
 [ 42.7627243  -84.50422179]
 [ 42.75965189 -84.50604505]
 [ 42.76401792 -84.5061526 ]
 [ 42.76391602 -84.50726394]]"
1291,200 N Clare Ave,Fast Food Restaurant,Harrison,US,43.989212,-84.770904,Burger King,48625,MI,burgerking,0,0.003462287,0.0507207194,True,0,0,0,0,0,0,
1292,2029 S Saginaw Rd,Fast Food Restaurant and Burger Joint,Midland,US,43.612769,-84.212211,Burger King,48640,MI,burgerking,0,0.003462287,0.0507207194,True,1,0,0,7,1,0,"[[ 43.61371272 -84.21532028]
 [ 43.61356735 -84.21031189]
 [ 43.61432969 -84.21081156]
 [ 43.6176     -84.213856  ]
 [ 43.61767423 -84.2144865 ]
 [ 43.61722644 -84.20948874]
 [ 43.613514   -84.218279  ]
 [ 43.61211853 -84.21712563]
 [ 43.61226018 -84.21729145]]"
1293,10210 S Clare Ave,Fast Food Restaurant and Burger Joint,Clare,US,43.83906,-84.768211,Burger King,48617,MI,burgerking,0,0.003462287,0.0507207194,True,0,0,0,1,1,0,"[[ 43.84334878 -84.7674967 ]
 [ 43.83883667 -84.76570129]]"
1294,3670 E Washington Rd,Fast Food Restaurant,Saginaw,US,43.450523,-83.887137,Burger King,48601,MI,burgerking,0,0.003462287,0.0507207194,True,0,0,0,0,0,0,
1295,1420 N Michigan Ave,Fast Food Restaurants,Saginaw,US,43.427494,-83.952141,Burger King,48602,MI,burgerking,0,0.003462287,0.0507207194,True,0,0,3,1,2,0,"[[ 43.42994513 -83.95428315]
 [ 43.42943464 -83.95701997]
 [ 43.42781886 -83.95570979]
 [ 43.42808595 -83.95401435]
 [ 43.426788   -83.951683  ]
 [ 43.43060031 -83.95012709]]"
1296,19055 Silver Pkwy,Fast Food Restaurants,Fenton,US,42.789763,-83.742202,Burger King,48430,MI,burgerking,0,0.003462287,0.0507207194,True,1,0,0,0,1,0,"[[ 42.79302902 -83.73979112]
 [ 42.7905633  -83.7410179 ]]"
1297,1675 Wright Ave,Fast Food Restaurant,Alma,US,43.395205,-84.666745,Burger King,48801,MI,burgerking,0,0.003462287,0.0507207194,True,0,0,0,0,3,0,"[[ 43.39011917 -84.66739711]
 [ 43.39316368 -84.66135263]
 [ 43.39520645 -84.67332458]]"
1298,14012 Stuebner Airline Rd,,Houston,US,29.98845,-95.49877,Burger King,77069,TX,burgerking,1,0.0016317192,0.0384644262,True,0,0,0,1,6,0,"[[ 29.98800717 -95.49870272]
 [ 29.9883182  -95.500134  ]
 [ 29.9881951  -95.4999924 ]
 [ 29.9881785  -95.5001148 ]
 [ 29.9865817  -95.5014031 ]
 [ 29.98931694 -95.49642944]
 [ 29.984833   -95.495918  ]]"
1299,285 Jamesway Rd,Fast Food Restaurants,Ebensburg,US,40.47425,-78.74575,Burger King,15931,PA,burgerking,0,0.004495914,0.0406806871,True,0,0,0,0,0,0,
1300,1220 S 28th St,,San Diego,US,32.693553,-117.133967,Burger King,92113,CA,burgerking,1,0.003313786,0.0337992891,True,2,0,1,1,6,0,"[[  32.69778634 -117.13626713]
 [  32.69765202 -117.13339482]
 [  32.692628   -117.134256  ]
 [  32.6930885  -117.13616947]
 [  32.69684865 -117.13423293]
 [  32.69242173 -117.13035251]
 [  32.69360153 -117.13127504]
 [  32.69201387 -117.13022376]
 [  32.69592546 -117.13343693]
 [  32.692433   -117.139228  ]]"
1301,6250 Rufe Snow Dr,,Fort Worth,US,32.860041,-97.237623,Burger King,76148,TX,burgerking,1,0.0016317192,0.0384644262,True,1,0,0,2,3,0,"[[ 32.85897714 -97.23240152]
 [ 32.86103423 -97.2326648 ]
 [ 32.86088877 -97.23270166]
 [ 32.86134818 -97.2397837 ]
 [ 32.86079397 -97.2413643 ]
 [ 32.8617512  -97.2370934 ]]"
1302,Rt 611 & Bridge St,,Stroudsburg,US,40.98713,-75.22533,Burger King,18360,PA,burgerking,0,0.004495914,0.0406806871,True,0,0,1,6,2,11,"[[ 40.9892087  -75.2325043 ]
 [ 40.988124   -75.224849  ]
 [ 40.98900076 -75.21997959]
 [ 40.98633381 -75.22838968]
 [ 40.991337   -75.223925  ]
 [ 40.99138656 -75.22292686]
 [ 40.988471   -75.232878  ]
 [ 40.988761   -75.224661  ]
 [ 40.98743999 -75.21951753]
 [ 40.98986246 -75.22425307]
 [ 40.99047842 -75.22352374]
 [ 40.98998713 -75.22408213]
 [ 40.99041028 -75.22337103]
 [ 40.99040495 -75.22338699]
 [ 40.99030436 -75.22349765]
 [ 40.98727572 -75.22293696]
 [ 40.98989489 -75.22398144]
 [ 40.9896316  -75.22397057]
 [ 40.99030439 -75.2233528 ]
 [ 40.99037723 -75.22347816]]"
1303,6360 Sterrettania Rd,,Fairview,US,42.031504,-80.174662,Burger King,16415,PA,burgerking,0,0.004495914,0.0406806871,True,0,0,0,0,0,0,
1304,1101 Memorial Dr E,,Ahoskie,US,36.27627,-76.97745,Burger King,27910,NC,burgerking,0,0.0044552097,0.0540274008,True,1,0,1,0,0,0,"[[ 36.27846175 -76.97660923]
 [ 36.275774   -76.975847  ]]"
1305,352 E National Road (s40),,Vandalia,US,39.890908899,-84.19302399,Burger King,45377,OH,burgerking,0,0.007757798,0.0702343191,True,1,0,2,0,2,0,"[[ 39.89253495 -84.19093519]
 [ 39.891552   -84.19308   ]
 [ 39.89600869 -84.19137799]
 [ 39.89287014 -84.19556897]
 [ 39.89020844 -84.19682518]]"
